ProviderName,NHG,CountryCode,LoanType,ValidSince,Period,ProductName,Rate,CoverageEnd,CoverageStart,CheckDate
ING,N,NL,Lineaire hypotheek,2017-10-13,15 ,INGLineaire hypotheek,2.95,90,,2017-10-22
ING,N,NL,Lineaire hypotheek,2017-10-13,15 ,INGLineaire hypotheek,3.0,95,,2017-10-22
ING,N,NL,Lineaire hypotheek,2017-10-13,15 ,INGLineaire hypotheek,3.2,101,,2017-10-22
ING,N,NL,Lineaire hypotheek,2017-10-13,15 ,INGLineaire hypotheek,3.9,,101,2017-10-22
ING,N,NL,Lineaire hypotheek,2017-10-13,20 ,INGLineaire hypotheek,2.95,80,,2017-10-22
ING,N,NL,Lineaire hypotheek,2017-10-13,20 ,INGLineaire hypotheek,3.0,85,,2017-10-22
ING,N,NL,Lineaire hypotheek,2017-10-13,20 ,INGLineaire hypotheek,3.05,90,,2017-10-22
ING,N,NL,Lineaire hypotheek,2017-10-13,20 ,INGLineaire hypotheek,3.1,95,,2017-10-22
ING,N,NL,Lineaire hypotheek,2017-10-13,20 ,INGLineaire hypotheek,3.3,101,,2017-10-22
ING,N,NL,Lineaire hypotheek,2017-10-13,20 ,INGLineaire hypotheek,4.0,,101,2017-10-22
ING,Y,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,1.74,,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,1.69,55,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,1.74,60,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,1.79,65,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,1.84,70,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,1.89,75,,2017-10-22
ING,Y,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,1.82,,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,1.77,55,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,1.82,60,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,1.87,65,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,1.92,70,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,1.97,75,,2017-10-22
ING,Y,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,1.89,,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,1.84,55,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,1.89,60,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,1.94,65,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,1.99,70,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,2.04,75,,2017-10-22
ING,Y,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.07,,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.02,55,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.07,60,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.12,65,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.17,70,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.22,75,,2017-10-22
ING,Y,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.12,,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.07,55,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.12,60,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.17,65,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.22,70,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.27,75,,2017-10-22
ING,Y,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.17,,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.12,55,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.17,60,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.22,65,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.27,70,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.32,75,,2017-10-22
ING,Y,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.29,,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.24,55,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.29,60,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.34,65,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.39,70,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.44,75,,2017-10-22
ING,Y,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.2,,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.15,55,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.2,60,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.25,65,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.3,70,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.35,75,,2017-10-22
ING,Y,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.35,,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.3,55,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.35,60,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.4,65,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.45,70,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.5,75,,2017-10-22
ING,Y,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,3.6,,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,3.55,55,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,3.6,60,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,3.65,65,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,3.7,70,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,3.75,75,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,1.94,80,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,1.99,85,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,2.04,90,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,2.09,95,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,2.29,101,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,1 ,INGAflossingsvrije hypotheek,2.99,,101,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,2.02,80,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,2.07,85,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,2.12,90,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,2.17,95,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,2.37,101,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,2 ,INGAflossingsvrije hypotheek,3.07,,101,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,2.09,80,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,2.14,85,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,2.19,90,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,2.24,95,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,2.44,101,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,3 ,INGAflossingsvrije hypotheek,3.14,,101,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.27,80,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.32,85,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.37,90,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.42,95,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,2.62,101,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,5 ,INGAflossingsvrije hypotheek,3.32,,101,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.32,80,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.37,85,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.42,90,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.47,95,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,2.67,101,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,6 ,INGAflossingsvrije hypotheek,3.37,,101,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.37,80,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.42,85,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.47,90,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.52,95,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,2.72,101,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,7 ,INGAflossingsvrije hypotheek,3.42,,101,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.49,80,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.54,85,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.59,90,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.64,95,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,2.84,101,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,10 ,INGAflossingsvrije hypotheek,3.54,,101,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.4,80,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.45,85,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.5,90,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.55,95,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,3.75,101,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,12 ,INGAflossingsvrije hypotheek,4.45,,101,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.55,80,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.6,85,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.65,90,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.7,95,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,3.9,101,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,15 ,INGAflossingsvrije hypotheek,4.6,,101,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,3.8,80,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,3.85,85,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,3.9,90,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,3.95,95,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,4.15,101,,2017-10-22
ING,N,NL,Aflossingsvrije hypotheek,2017-10-13,20 ,INGAflossingsvrije hypotheek,4.85,,101,2017-10-22
ING,Y,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,1.74,,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,1.69,55,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,1.74,60,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,1.79,65,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,1.84,70,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,1.89,75,,2017-10-22
ING,Y,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,1.82,,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,1.77,55,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,1.82,60,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,1.87,65,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,1.92,70,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,1.97,75,,2017-10-22
ING,Y,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,1.89,,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,1.84,55,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,1.89,60,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,1.94,65,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,1.99,70,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,2.04,75,,2017-10-22
ING,Y,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.07,,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.02,55,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.07,60,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.12,65,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.17,70,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.22,75,,2017-10-22
ING,Y,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.12,,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.07,55,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.12,60,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.17,65,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.22,70,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.27,75,,2017-10-22
ING,Y,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.17,,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.12,55,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.17,60,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.22,65,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.27,70,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.32,75,,2017-10-22
ING,Y,NL,Bankspaarhypotheek,2017-10-13,10 ,INGBankspaarhypotheek,2.29,,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,10 ,INGBankspaarhypotheek,2.24,55,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,10 ,INGBankspaarhypotheek,2.29,60,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,10 ,INGBankspaarhypotheek,2.34,65,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,10 ,INGBankspaarhypotheek,2.39,70,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,10 ,INGBankspaarhypotheek,2.44,75,,2017-10-22
ING,Y,NL,Bankspaarhypotheek,2017-10-13,12 ,INGBankspaarhypotheek,3.2,,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,12 ,INGBankspaarhypotheek,3.15,55,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,12 ,INGBankspaarhypotheek,3.2,60,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,12 ,INGBankspaarhypotheek,3.25,65,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,12 ,INGBankspaarhypotheek,3.3,70,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,12 ,INGBankspaarhypotheek,3.35,75,,2017-10-22
ING,Y,NL,Bankspaarhypotheek,2017-10-13,15 ,INGBankspaarhypotheek,3.35,,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,15 ,INGBankspaarhypotheek,3.3,55,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,15 ,INGBankspaarhypotheek,3.35,60,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,15 ,INGBankspaarhypotheek,3.4,65,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,15 ,INGBankspaarhypotheek,3.45,70,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,15 ,INGBankspaarhypotheek,3.5,75,,2017-10-22
ING,Y,NL,Bankspaarhypotheek,2017-10-13,20 ,INGBankspaarhypotheek,3.6,,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,20 ,INGBankspaarhypotheek,3.55,55,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,20 ,INGBankspaarhypotheek,3.6,60,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,20 ,INGBankspaarhypotheek,3.65,65,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,20 ,INGBankspaarhypotheek,3.7,70,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,20 ,INGBankspaarhypotheek,3.75,75,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,1.94,80,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,1.99,85,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,2.04,90,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,2.09,95,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,2.29,101,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,1 ,INGBankspaarhypotheek,2.99,,101,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,2.02,80,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,2.07,85,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,2.12,90,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,2.17,95,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,2.37,101,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,2 ,INGBankspaarhypotheek,3.07,,101,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,2.09,80,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,2.14,85,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,2.19,90,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,2.24,95,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,2.44,101,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,3 ,INGBankspaarhypotheek,3.14,,101,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.27,80,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.32,85,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.37,90,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.42,95,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,2.62,101,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,5 ,INGBankspaarhypotheek,3.32,,101,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.32,80,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.37,85,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.42,90,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.47,95,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,2.67,101,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,6 ,INGBankspaarhypotheek,3.37,,101,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.37,80,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.42,85,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.47,90,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.52,95,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,2.72,101,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,7 ,INGBankspaarhypotheek,3.42,,101,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,10 ,INGBankspaarhypotheek,2.49,80,,2017-10-22
ING,N,NL,Bankspaarhypotheek,2017-10-13,10 ,INGBankspaarhypotheek,2.54,85,,2017-10-22
